鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,19.72,住,,,1081101,土地1建物1車位1,二十層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,180.77999999999997,3,2,2,有,有,21100000,129861,坡道平面,33.7,2000000,,RPVNMLSJKHPFFBF88CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,23.95,住,,,1080803,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,204.11,4,2,2,有,有,23900000,127927,坡道平面,33.7,2100000,,RPXNMLSJKHPFFBF09CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,23.95,住,,,1080803,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,204.11,4,2,2,有,有,24000000,128514,坡道平面,33.7,2100000,,RPOOMLSJKHPFFBF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路241~270號,20.43,住,,,1080907,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,185.79000000000002,3,2,2,有,有,22350000,132487,坡道平面,33.7,2200000,,RPPOMLSJKHPFFBF38CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路270巷10弄1~30號,21.13,住,,,1080722,土地1建物1車位1,十四層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,186.74,3,2,2,有,有,22000000,130031,坡道平面,33.7,2100000,,RPQOMLSJKHPFFBF48CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路241~270號,18.67,住,,,1080725,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,172.29000000000002,3,2,2,有,有,21100000,136373,坡道平面,33.7,2200000,,RPTOMLSJKHPFFBF78CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路241~270號,23.6,住,,,1080802,土地1建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,203.35000000000002,4,2,2,有,有,25100000,134394,坡道平面,33.7,2300000,,RPUOMLSJKHPFFBF88CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路241~270號,14.79,住,,,1080730,土地1建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,126.96000000000001,2,2,1,有,有,15050000,133753,坡道平面,30.14,2100000,,RPVOMLSJKHPFFBF98CA
新莊區,房地(土地+建物)+車位,新北市新莊區中平路241~270號,23.6,住,,,1080730,土地1建物1車位1,十二層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081028,203.35000000000002,4,2,2,有,有,24630000,132213,坡道平面,33.7,2200000,,SPVOMLSJKHPFFBF09CA
新莊區,房地(土地+建物),新北市新莊區立信一街31~60號,14.06,住,,,1081220,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941123,104.91,3,2,2,有,有,11650000,111048,,0.0,0,增建或占用範圍:陽台外推,RPRNMLLMJHPFFBF97CA
林口區,房地(土地+建物)+車位,新北市林口區文化北路二段550巷20弄31~60號,45.7,住,,,1081223,土地1建物1車位2,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071228,209.73,3,1,2,有,有,11700000,62201,坡道平面,69.86,3000000,,RPTOMLNJKHPFFBF28CA
林口區,房地(土地+建物)+車位,新北市林口區民富街91~120號,9.04,商,,,1081213,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960705,110.17,2,1,1,有,有,8550000,77607,坡道平面,25.12,0,,RPTPMLOJKHPFFBF48CA
林口區,房地(土地+建物)+車位,新北市林口區佳林路151~180號,41.27,住,,,1081204,土地2建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010803,180.7,3,2,2,有,有,11000000,62712,坡道平面,24.43,1200000,,RPVRMLOJKHPFFBF88CA
新莊區,房地(土地+建物),新北市新莊區復興路二段61~90號,22.92,住,,,1081022,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,155.81,4,2,2,有,有,5000000,32090,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPTMLPJKHPFFBF58CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段451~480號,16.78,住,,,1081124,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,172.48000000000002,3,2,2,有,有,17466702,109747,坡道平面,31.55,2000000,,RPXPMLQJKHPFFBF09CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段451~480號,16.78,住,,,1081130,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081107,172.48000000000002,3,2,2,有,有,17089605,107072,坡道平面,31.55,2000000,,RPOQMLQJKHPFFBF28CA
林口區,房地(土地+建物)+車位,新北市林口區文化一路一段91~120號,55.4,住,,,1081120,土地1建物1車位2,一層，二層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051228,251.71,0,0,0,無,有,30000000,152547,坡道平面,68.16,2000000,,RPPOMLLJKHPFFBF67CA
林口區,房地(土地+建物)+車位,新北市林口區文化一路一段91~120號,55.09,住,,,1081120,土地1建物1車位2,一層，二層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051228,248.41,0,0,0,無,有,30000000,151778,坡道平面,63.93,2000000,,RPQOMLLJKHPFFBF77CA
新莊區,房地(土地+建物),新北市新莊區民本街1~30號,23.76,住,,,1080909,土地1建物1車位0,陽台，四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691022,95.37,3,2,2,有,無,7700000,80738,,0.0,0,,RPOPMLMLJHPFFBF87CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段181~210號,20.81,住,,,1081126,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060721,132.32,3,2,2,有,有,11850000,87916,坡道平面,20.85,2050000,,RPRNMLLLJHPFFBF87CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段151~180號,15.21,住,,,1081007,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060721,103.34,2,2,1,有,有,10080000,98909,坡道平面,22.66,2100000,,RPTNMLLLJHPFFBF08CA
新莊區,土地,新知段31~60地號,3000.0,其他,,,1090109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,759759000,253253,,0.0,0,向政府機關承購之案件。;,RPWNMLSKJHPFFBF98CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段151~180號,20.59,住,,,1081112,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060721,132.86,3,2,2,有,有,12680000,95554,坡道平面,22.66,2150000,,RPTOMLKLJHPFFBF08CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段151~180號,20.96,住,,,1081211,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060721,134.87,3,2,2,有,有,13120000,97763,坡道平面,22.66,2150000,,RPSPMLKLJHPFFBF08CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段181~210號,20.81,住,,,1081208,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060721,134.13,3,2,2,有,有,13000000,97336,坡道平面,22.66,2150000,,RPVPMLKLJHPFFBF38CA
林口區,房地(土地+建物)+車位,新北市林口區民生路91~120號,27.36,住,,,1081231,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030613,124.91999999999999,2,2,1,有,有,9500000,76049,坡道平面,28.72,0,,RPQNMLSKJHPFFBF38CA
林口區,房地(土地+建物),新北市林口區麗園一街11巷1~30號,44.13,住,,,1081208,土地1建物2車位0,十二層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840411,174.23000000000002,3,2,2,有,有,8550000,49073,,0.0,0,,RPVQMLQKJHPFFBF98CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段1~30號,37.68,住,,,1081219,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050929,217.17000000000002,4,2,2,有,有,16190000,74154,坡道平面,27.16,2100000,,RPUSMLQKJHPFFBF09CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道241~270號,18.76,住,,,1081130,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,143.9,2,2,2,有,有,16700000,141353,坡道平面,38.49,1800000,,RPQUMLQKJHPFFBF88CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道二段241~270號,24.84,住,,,1081114,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,184.44,3,2,2,有,有,21250000,138392,坡道平面,44.62,1900000,,RPUUMLQKJHPFFBF66CA
五股區,土地,五股段421~450地號,58.13,其他,,,1081224,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3408320,58633,,0.0,0,包含公共設施保留地之交易。;,RPXUMLQKJHPFFBF96CA
五股區,土地,中興段181~210地號,19.44,其他,,,1081224,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1784439,91792,,0.0,0,包含公共設施保留地之交易。;,RPOVMLQKJHPFFBF78CA
五股區,房地(土地+建物)+車位,新北市五股區成泰路一段7巷31~60號,20.91,其他,,,1081209,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971216,116.44,1,2,1,有,有,8500000,72999,坡道機械,24.19,0,,RPQQMLQKJHPFFBF48CA
林口區,房地(土地+建物)+車位,新北市林口區信義路271~300號,13.47,商,,,1081219,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980604,152.0,3,2,2,有,有,10100000,66447,坡道平面,32.15,0,含增建或未登記建物。;陽台外推,RPUPMLQKJHPFFBF78CA
林口區,房地(土地+建物)+車位,新北市林口區四維路31~60號,52.03,商,,,1081109,土地1建物1車位2,十四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990430,497.91,4,3,5,有,有,38300000,76922,坡道平面,73.86,0,,RPWPMLQKJHPFFBF98CA
五股區,房地(土地+建物),新北市五股區登林路貿商巷2弄1~30號,28.48,住,,,1081218,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0910731,166.81,3,2,2,有,有,9500000,56951,,0.0,0,,RPSOMLQKJHPFFBF48CA
新莊區,房地(土地+建物)+車位,新北市新莊區雙鳳路77巷1~30號,21.16,住,,,1081031,土地1建物1車位1,十六層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050704,216.07,4,2,2,有,有,24330000,123737,坡道平面,36.01,2050000,,RPQUMLPKJHPFFBF78CA
新莊區,房地(土地+建物),新北市新莊區銘德街91~120號,20.53,住,,,1081201,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720323,71.61,3,1,1,有,無,6000000,83787,,0.0,0,,RPTUMLPKJHPFFBF09CA
新莊區,房地(土地+建物),新北市新莊區新北大道七段301~330號,4.97,住,,,1081115,土地2建物1車位0,十二層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880409,55.36,1,1,1,有,有,4980000,89957,,0.0,0,含增建或未登記建物。;,RPXRMLPKJHPFFBF56CA
泰山區,房地(土地+建物),新北市泰山區忠孝街19巷3弄1~30號,32.23,住,,,1081213,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780722,102.91,3,2,2,有,無,7300000,70936,,0.0,0,增建或占用範圍:防火巷.陽台外推,RPPTMLPKJHPFFBF58CA
新莊區,房地(土地+建物),新北市新莊區四維路181~210號,13.19,住,,,1081216,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840117,99.72999999999999,3,2,2,有,有,9000000,90244,,0.0,0,含增建或未登記建物。;,RPROMLPKJHPFFBF28CA
林口區,土地,小南灣段頂福小段1261~1290地號,626.77,其他,,,1081225,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23700000,37813,,0.0,0,,RPUNMLPKJHPFFBF48CA
林口區,房地(土地+建物)+車位,新北市林口區中山路511~540號,16.47,商,,,1081213,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960927,168.54000000000002,3,2,2,有,有,10620000,63012,坡道平面,32.43,0,,RPSTMLOKJHPFFBF78CA
板橋區,房地(土地+建物),新北市板橋區新興路1~30號,2.94,商,,,1081230,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050316,38.47,0,1,1,有,有,5180000,134650,,0.0,0,,RPPPMLKKKHPFFAF67CA
土城區,房地(土地+建物)+車位,新北市土城區清水路141巷16弄1~30號,14.9,商,,,1081215,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851011,131.64,3,2,2,有,有,12300000,93437,升降機械,0.0,0,,RPPRMLNJKHPFFAF08CA
板橋區,房地(土地+建物)+車位,新北市板橋區金門街369巷1~30號,30.01,住,,,1081203,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001027,161.48000000000002,3,2,2,有,有,13200000,81744,坡道平面,30.65,0,,RPOPMLQKJHPFFAF08CA
土城區,土地,學成段211~240地號,25.54,農,,,1081223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,820000,32106,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQPMLKLJHPFFAF77CA
板橋區,房地(土地+建物),新北市板橋區四維路137巷1弄1~30號,22.75,住,,,1081029,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,73.44,3,1,1,有,無,9100000,123911,,0.0,0,含增建或未登記建物。;,RPPVNLKLJHPFFAF38CA
板橋區,房地(土地+建物),新北市板橋區三民路二段居仁巷31~60號,29.22,住,,,1081221,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780314,106.63999999999999,3,2,2,有,無,12000000,112528,,0.0,0,,RPTSMLPKJHPFFAF78CA
板橋區,房地(土地+建物)+車位,新北市板橋區民生路三段61~90號,9.22,住,,,1081207,土地1建物1車位1,十六層,三十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0891009,176.64,4,2,2,有,有,25880000,146513,坡道平面,42.52,0,,RPSNMLQKJHPFFAF28CA
板橋區,房地(土地+建物)+車位,新北市板橋區大漢街31~60號,18.33,住,,,1070515,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080909,150.07,3,2,2,有,有,17390000,115879,坡道平面,30.87,0,本案房地交易總價為預售當時價格。,RPTRMLRKJHPFFAF88CA
土城區,房地(土地+建物),新北市土城區金城路三段33巷1~30號,15.98,住,,,1081216,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991228,82.34,2,2,1,有,有,11000000,133592,,0.0,0,含增建或未登記建物。;,RPQSMLPKJHPFFAF48CA
板橋區,房地(土地+建物)+車位,新北市板橋區廣權路31~60號,21.5,住,,,1081204,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080819,156.8,3,2,2,有,有,22800000,145408,塔式車位,5.73,0,,RPVQMLOKJHPFFAF68CA
板橋區,房地(土地+建物),新北市板橋區懷德街63巷1~30號,34.29,住,,,1081207,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761102,118.69,3,2,2,有,無,12500000,105316,,0.0,0,含增建或未登記建物。;,RPUNMLPKJHPFFAF38CA
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路二段91~120號,16.59,住,,,1081216,土地1建物1車位1,一層，二層，騎樓,七層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0861013,104.0,2,1,1,有,有,14000000,134615,升降機械,0.0,0,含增建或未登記建物。;,RPPOMLPKJHPFFAF97CA
土城區,土地,明德段91~120地號,272.65,住,,,1081224,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,64765728,237542,,0.0,0,,RPVPMLOKJHPFFAF58CA
土城區,房地(土地+建物),新北市土城區延和路146巷14弄1~30號,16.37,住,,,1081212,土地2建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830308,78.87,2,2,1,有,無,8680000,110055,,0.0,0,含增建或未登記建物。;,RPTNMLQKJHPFFAF38CA
土城區,房地(土地+建物)+車位,新北市土城區學士路33巷1~30號,39.38,住,,,1081212,土地1建物1車位2,十六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061226,250.54,3,2,2,有,有,27580000,110082,坡道平面,85.74,0,,RPWNMLQKJHPFFAF68CA
土城區,房地(土地+建物),新北市土城區學府路一段164巷4弄1~30號,18.8,住,,,1080426,土地1建物1車位0,五層，見使用執照,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780126,105.38,3,2,2,有,有,8800000,83507,,0.0,0,含增建或未登記建物。;,RPXNMLQKJHPFFAF78CA
板橋區,房地(土地+建物),新北市板橋區南雅東路1~30號,5.44,商,,,1090106,土地1建物1車位0,六層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861121,44.230000000000004,1,1,1,有,有,4250000,96089,,0.0,0,,RPQOMLQKJHPFFAF18CA
土城區,車位,新北市土城區學成路70巷1~30號,0.0,,,,1090106,土地0建物0車位1,,,其他,,,,34.42,0,0,0,有,有,1400000,,坡道平面,34.41,1400000,,RPPNMLQKJHPFFAF97CA
板橋區,房地(土地+建物),新北市板橋區三民路二段123巷31~60號,12.7,住,,,1081211,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680525,46.15,3,2,2,有,無,4450000,96425,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPRMLRKJHPFFAF48CA
板橋區,房地(土地+建物),新北市板橋區長江路一段66巷1~30號,22.4,住,,,1081125,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,86.97,3,2,1,有,無,7000000,80488,,0.0,0,含增建或未登記建物。;,RPTUNLKLJHPFFAF68CA
板橋區,土地,仁愛段601~630地號,8.7,其他,,,1081213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,780000,89655,,0.0,0,包含公共設施保留地之交易。;,RPVTMLQKJHPFFAF56CA
板橋區,土地,仁愛段601~630地號,8.7,其他,,,1081213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,780000,89655,,0.0,0,包含公共設施保留地之交易。;,RPWTMLQKJHPFFAF66CA
板橋區,房地(土地+建物),新北市板橋區四維路91~120號,24.0,住,,,1081225,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,71.0,2,1,1,有,無,6000000,84507,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLKLJHPFFAF97CA
板橋區,房地(土地+建物)+車位,新北市板橋區金門街260巷31~60號,40.82,住,,,1081103,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0991221,197.05,4,2,2,有,有,18100000,91855,坡道平面,24.82,0,,RPVOMLNJKHPFFAF38CA
土城區,房地(土地+建物)+車位,新北市土城區明德路一段93巷1~30號,13.55,商,,,1081208,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080603,121.75999999999999,2,2,1,有,無,13800000,134477,坡道平面,31.41,1650000,,RPWPMLNJKHPFFAF58CA
土城區,房地(土地+建物)+車位,新北市土城區明德路一段93巷1~30號,19.92,商,,,1081206,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080603,167.92,3,2,2,有,無,19380000,130613,坡道平面,31.41,1550000,,RPXPMLNJKHPFFAF68CA
土城區,房地(土地+建物),新北市土城區中央路二段149巷15弄1~30號,35.02,住,,,1080930,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,92.33,3,2,1,有,無,9500000,102892,,0.0,0,,RPRRMLMLJHPFFAF28CA
土城區,房地(土地+建物),新北市土城區清水路278巷28弄1~30號,28.61,住,,,1081214,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730720,74.59,2,2,1,有,無,6000000,80440,,0.0,0,含增建或未登記建物。;,RPTQMLOJKHPFFAF48CA
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街121~150號,20.02,住,,,1080812,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081004,159.1,3,1,2,有,有,18200000,128025,坡道平面,31.0,1800000,,RPUOMLMKKHPFFAF28CA
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街91~120號,24.71,住,,,1081114,土地1建物1車位1,一層，見其他登記事項,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1081004,188.39,0,0,1,有,有,33750000,195698,坡道平面,26.15,2000000,,RPWOMLMKKHPFFAF48CA
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街91~120號,23.43,住,,,1081012,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081004,216.26,3,1,2,有,有,24800000,137430,坡道平面,62.0,3600000,,RPXOMLMKKHPFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街121~150號,20.45,住,,,1070815,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081004,161.45999999999998,3,1,2,有,有,18280000,127089,坡道平面,31.0,1700000,,RPOPMLMKKHPFFAF77CA
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街121~150號,20.45,住,,,1081006,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081004,190.1,3,1,2,有,有,20000000,126464,坡道平面,62.0,3800000,,RPQPMLMKKHPFFAF97CA
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街91~120號,20.45,住,,,1070330,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081004,161.35000000000002,3,1,2,有,有,18180000,127196,坡道平面,31.0,1600000,,RPTPMLMKKHPFFAF28CA
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街121~150號,20.45,住,,,1081224,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081004,156.13,3,1,2,有,有,18380000,127558,坡道平面,26.15,1800000,,RPUPMLMKKHPFFAF38CA
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街121~150號,20.45,住,,,1080915,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081004,161.35000000000002,3,1,2,有,有,18700000,129651,坡道平面,31.0,1800000,,RPWPMLMKKHPFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街121~150號,20.45,住,,,1070702,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081004,161.35000000000002,3,1,2,有,有,18250000,129267,坡道平面,31.0,1400000,,RPXPMLMKKHPFFAF68CA
板橋區,土地,中山段1621~1650地號,8.34,其他,,,1081031,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1983060,237777,,0.0,0,包含公共設施保留地之交易。;畸零地或有合併使用之交易。;,RPVOMLNKKHPFFAF48CA
土城區,房地(土地+建物),新北市土城區南天母路111巷24弄1~30號,232.75,,山坡地保育區,丙種建築用地,1081225,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0690423,164.98,6,3,4,有,無,16500000,100012,,0.0,0,,RPRPMLNKKHPFFAF18CA
土城區,房地(土地+建物),新北市土城區裕生路1~30號,23.58,住,,,1090103,土地2建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690724,85.8,3,2,2,有,無,9600000,111888,,0.0,0,,RPQPMLOKKHPFFAF18CA
五股區,房地(土地+建物),新北市五股區自強路91~120號,20.21,住,,,1081222,土地1建物1車位0,停車場，一層，騎樓,五層,店面(店鋪),住家用,鋼筋混凝土造,0730924,88.24,0,0,0,無,無,13000000,147325,,0.0,0,,RPRQMLPKJHPFFBF48CA
新莊區,房地(土地+建物),新北市新莊區天祥街91巷1~30號,19.72,住,,,1081217,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701218,70.61,3,1,1,有,無,5800000,82141,,0.0,0,前陽台外推,RPUTMLPKJHPFFBF09CA
新莊區,房地(土地+建物),新北市新莊區新北大道三段61~90號,5.92,商,,,1081215,土地1建物1車位0,六層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951005,68.59,0,0,1,有,有,8080000,117801,,0.0,0,含增建或未登記建物。;,RPXSMLPKJHPFFBF66CA
林口區,房地(土地+建物)+車位,新北市林口區中山路511~540號,12.46,商,,,1081207,土地1建物1車位2,一層，夾層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960927,160.87,0,0,0,無,有,13400000,83297,坡道平面,64.86,0,含增建或未登記建物。;所有權人共三位。含二套衛浴,RPQVMLPKJHPFFBF88CA
新莊區,房地(土地+建物)+車位,新北市新莊區立信三街31~60號,17.6,住,,,1081201,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941014,160.95,4,2,2,有,有,16700000,103759,坡道平面,0.0,0,含增建或未登記建物。;,RPVPMLQKJHPFFBF88CA
五股區,土地,水碓段水碓小段1~30地號,1212.0,農,,,1081219,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,56827650,46888,,0.0,0,,RPSQMLQKJHPFFBF68CA
