鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
文山區,房地(土地+建物)+車位,臺北市文山區興順街80巷1~30號,22.52,住,,,1081222,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960125,129.69,2,2,1,有,有,17960000,138484,坡道機械,42.48,0,,RPSOMLPKJHPFFAA77CA
萬華區,房地(土地+建物)+車位,臺北市萬華區環河南路一段91~120號,32.79,住,,,1081216,土地1建物1車位4,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1031107,338.91,3,2,2,有,有,52800000,155794,坡道平面,0.0,0,,RPUPMLNKJHPFFBA97CA
大同區,房地(土地+建物)+車位,臺北市大同區民權西路211~240號,13.73,其他,,,1081218,土地3建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,184.62,3,2,2,有,有,35500000,225786,坡道平面,39.35,2700000,,RPQPMLRKJHPFFBA97CA
中山區,房地(土地+建物),臺北市中山區天祥路61~90號,6.63,商,,,1081115,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931203,70.09,4,2,1,有,有,17580000,250820,,0.0,0,含增建或未登記建物。;,RPPPMLOKJHPFFCA67CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段1~30號,33.87,住,,,1080831,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080418,217.28,4,2,2,有,無,41080000,189065,坡道平面,38.92,0,,RPQQMLNJKHPFFCA77CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段1~30號,38.23,住,,,1081214,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080418,235.63,4,2,3,有,無,43500000,184611,坡道平面,34.2,0,,RPRQMLNJKHPFFCA87CA
松山區,房地(土地+建物),臺北市松山區南京東路五段31~60號,9.58,其他,,,1081224,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690207,94.75999999999999,2,2,1,有,有,22100000,233221,,0.0,0,,RPPQMLOKJHPFFDA87CA
士林區,房地(土地+建物)+車位,臺北市士林區承德路四段301~330號,20.66,住,,,1081130,土地2建物1車位3,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011109,255.54,3,2,2,有,有,42800000,167488,坡道平面,85.67,0,含增建或未登記建物。;,RPWNMLQKJHPFFEA58CA
大安區,房地(土地+建物),臺北市大安區忠孝東路四段211~240號,21.85,商,,,1081213,土地4建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,215.36,4,2,3,有,有,51680000,239970,,0.0,0,,RPSNMLPKJHPFFFA18CA
大安區,房地(土地+建物)+車位,臺北市大安區敦南街61~90號,61.4,住,,,1081118,土地1建物1車位3,六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051005,529.31,4,2,4,有,有,165880000,313389,坡道平面,88.8,0,,RPWNMLRJKHPFFFA78CA
大安區,房地(土地+建物)+車位,臺北市大安區金山南路二段181~210號,20.16,住,,,1081209,土地4建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080910,176.17,3,2,2,有,有,48200000,346463,坡道平面,45.42,2900000,土地及建物分次登記案件。前案土地登記收件字號：;,RPPOMLKKKHPFFFA57CA
大安區,房地(土地+建物)+車位,臺北市大安區金山南路二段181~210號,20.29,住,,,1081123,土地4建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080910,177.0,3,2,2,有,有,53600000,383768,坡道平面,45.42,3100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPTOMLKKKHPFFFA97CA
大安區,房地(土地+建物),臺北市大安區金山南路二段181~210號,20.16,住,,,1081123,土地4建物1車位0,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1080910,130.75,3,2,2,有,有,45000000,344168,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPVOMLKKKHPFFFA18CA
文山區,房地(土地+建物)+車位,臺北市文山區福興路61~90號,18.58,其他,,,1081205,土地3建物1車位1,三層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841030,145.38,3,2,1,有,有,16880000,148222,坡道平面,44.99,2000000,,RPXNMLKLJHPFFAA87DA
大同區,房地(土地+建物)+車位,臺北市大同區昌吉街31~60號,29.87,住,,,1081130,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010112,284.43,3,2,2,有,有,47000000,165243,坡道平面,0.0,5000000,含增建或未登記建物。,RPUNMLTKJHPFFBA48DA
大安區,房地(土地+建物)+車位,臺北市大安區樂業街91~120號,45.5,住,,,1081026,土地1建物1車位3,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010523,266.96000000000004,5,2,3,有,有,56200000,195673,塔式車位,10.41,6000000,含增建或未登記建物。,RPSNMLMLJHPFFFA08DA
萬華區,房地(土地+建物)+車位,臺北市萬華區中華路二段601~630號,17.65,住,,,1081214,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841123,135.58,2,2,1,有,有,14900000,167955,坡道平面,60.56,2300000,含增建或未登記建物。,RPQPMLQKJHPFFBA97DA
大安區,房地(土地+建物)+車位,臺北市大安區光復南路631~660號,7.25,商,,,1081116,土地4建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,85.42,1,1,1,有,有,25000000,292672,塔式車位,0.0,0,,RPUNMLQKJHPFFFA48CA
士林區,房地(土地+建物)+車位,臺北市士林區天母東路1~30號,77.53,商,,,1081108,土地2建物1車位2,三十一層,三十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050920,649.0999999999999,3,2,4,有,有,301680000,495911,坡道平面,54.88,7000000,,RPVOMLKKKHPFFEA08CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段691~720號,21.67,住,,,1051005,土地2建物1車位1,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1080730,245.37,3,2,2,有,無,68680000,315916,坡道平面,38.1,3200000,"1.本案為預售,雨遮不計價2.登記權利人為二人",RPUPMLPKJHPFFEA48CA
松山區,房地(土地+建物)+車位,臺北市松山區民生東路五段137巷4弄1~30號,14.34,商,,,1081127,土地2建物2車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720129,165.58,3,2,2,有,有,33250000,200809,坡道平面,0.0,0,含增建或未登記建物。;,RPSNMLPKJHPFFDA97CA
中山區,房地(土地+建物)+車位,臺北市中山區植福路286巷1~30號,65.61,其他,,,1081007,土地1建物1車位4,四十二層,四十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031229,623.16,0,0,0,無,有,392630000,798689,坡道平面,151.6,16000000,,RPXRMLNKKHPFFCA68CA
中山區,房地(土地+建物),臺北市中山區植福路286巷1~30號,60.56,其他,,,1081007,土地1建物1車位0,四十二層,四十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031229,472.31000000000006,0,0,0,無,有,377200000,798628,,0.0,0,,RPOSMLNKKHPFFCA87CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,15.06,住,,,1081205,土地2建物1車位1,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,134.0,3,2,1,有,有,26620000,250313,坡道平面,38.04,2600000,,RPOPMLQJKHPFFCA77CA
中山區,房地(土地+建物),臺北市中山區五常街11巷1~30號,11.7,住,,,1081205,土地2建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,76.02,2,1,1,有,有,19500000,256511,,0.0,0,,RPQPMLQJKHPFFCA97CA
中山區,房地(土地+建物),臺北市中山區五常街11巷1~30號,9.93,住,,,1081211,土地2建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,64.56,1,1,1,有,有,16200000,250929,,0.0,0,,RPSPMLQJKHPFFCA18CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,13.74,住,,,1081219,土地2建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,125.71,2,2,1,有,有,25410000,260180,坡道平面,38.04,2600000,,RPTPMLQJKHPFFCA28CA
中山區,房地(土地+建物),臺北市中山區五常街11巷1~30號,11.11,住,,,1081219,土地2建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,73.95,2,1,1,有,有,19020000,257201,,0.0,0,,RPUPMLQJKHPFFCA38CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,13.15,住,,,1081224,土地2建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,119.69,2,1,1,有,有,23900000,260870,坡道平面,38.04,2600000,,RPOQMLQJKHPFFCA87CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,19.07,住,,,1081219,土地2建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,156.53,3,2,2,有,有,33500000,260782,坡道平面,38.04,2600000,,RPPQMLQJKHPFFCA97CA
中山區,房地(土地+建物),臺北市中山區長春路1~30號,8.32,商,,,1081129,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990212,94.14,1,1,1,有,無,21980000,233482,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPURMLQKJHPFFCA58CA
內湖區,房地(土地+建物),臺北市內湖區內湖路二段421~450號,9.4,商,,,1081204,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070327,91.32,2,2,1,有,有,20500000,224485,,0.0,0,,RPPNMLRKJHPFFCA77CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路66巷14弄1~30號,17.52,住,,,1081129,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831123,108.8,2,2,1,有,有,17080000,156985,坡道平面,0.0,0,含增建或未登記建物。;,RPSNMLPKJHPFFCA87CA
大同區,房地(土地+建物)+車位,臺北市大同區民權西路211~240號,6.68,其他,,,1081202,土地3建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,90.31,2,1,1,有,有,18960000,209944,坡道機械,19.67,0,,RPWOMLNJKHPFFBA08CA
文山區,房地(土地+建物)+車位,臺北市文山區久康街24巷1~30號,17.93,商,,,1081211,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970902,230.31,4,2,2,有,有,31700000,137641,坡道平面,44.59,0,含增建或未登記建物。;,RPTOMLPKJHPFFAA87CA
文山區,房地(土地+建物)+車位,臺北市文山區木柵路一段331~360號,48.3,住,,,1081209,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,301.03,4,2,2,有,有,41880000,139122,坡道平面,74.4,0,含增建或未登記建物。;,RPPOMLLLJHPFFAA17CA
內湖區,房地(土地+建物)+車位,臺北市內湖區港墘路26巷1~30號,36.85,住,,,1081203,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840401,181.25,3,2,2,有,有,34500000,190355,坡道平面,0.0,0,,RPRSMLKLJHPFFCA87CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段121~150號,14.09,商,,,1081216,土地1建物2車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980106,192.64,3,2,2,有,有,28700000,148983,坡道平面,37.45,0,,RPROMLLMJHPFFCA67CA
中山區,房地(土地+建物),臺北市中山區五常街11巷1~30號,12.63,住,,,1081219,土地2建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,81.66,2,1,1,有,有,21940000,268675,,0.0,0,,RPQQMLQJKHPFFCA08CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,13.57,住,,,1081224,土地2建物1車位1,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,123.02,2,2,1,有,有,25850000,265643,坡道平面,35.12,2500000,,RPRQMLQJKHPFFCA18CA
中山區,房地(土地+建物),臺北市中山區五常街11巷1~30號,11.59,住,,,1081220,土地2建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,74.92,1,1,1,有,有,18000000,240256,,0.0,0,,RPSQMLQJKHPFFCA28CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,19.07,住,,,1081219,土地2建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,156.53,3,2,2,有,有,33980000,263145,坡道平面,38.04,2800000,,RPTQMLQJKHPFFCA38CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,18.24,住,,,1081226,土地2建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,155.03,3,2,2,有,有,36500000,288914,坡道平面,38.04,2700000,,RPUQMLQJKHPFFCA48CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,19.07,住,,,1081226,土地2建物1車位2,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,196.22,2,2,2,有,有,40450000,291743,坡道平面,76.08,5400000,,SPUQMLQJKHPFFCA58CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,10.45,住,,,1081226,土地2建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,102.6,1,1,1,有,有,19400000,258674,坡道平面,38.04,2700000,,TPUQMLQJKHPFFCA68CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,15.02,住,,,1081226,土地2建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,133.66000000000003,3,2,1,有,有,27650000,260929,坡道平面,38.04,2700000,,UPUQMLQJKHPFFCA78CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,18.24,住,,,1081226,土地2建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,155.22,3,2,2,有,有,36600000,289299,坡道平面,38.04,2700000,,VPUQMLQJKHPFFCA88CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,18.31,住,,,1081226,土地2建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,156.99,2,2,2,有,有,37150000,289617,坡道平面,38.04,2700000,,WPUQMLQJKHPFFCA98CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,12.11,住,,,1081226,土地2建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,112.85,1,1,1,有,有,20890000,243149,坡道平面,38.04,2700000,,XPUQMLQJKHPFFCA09CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,15.96,住,,,1081226,土地2建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,142.74,2,2,1,有,有,28100000,242598,坡道平面,38.04,2700000,,YPUQMLQJKHPFFCA56CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,18.24,住,,,1081226,土地2建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,155.22,3,2,2,有,有,36730000,290408,坡道平面,38.04,2700000,,ZPUQMLQJKHPFFCA66CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,18.83,住,,,1081226,土地2建物1車位2,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,195.03,2,2,2,有,有,39950000,290458,坡道平面,76.08,5400000,,QQUQMLQJKHPFFCA48CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,12.11,住,,,1081226,土地2建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,112.85,1,1,1,有,有,20850000,242615,坡道平面,38.04,2700000,,RQUQMLQJKHPFFCA58CA
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷1~30號,16.47,住,,,1081226,土地2建物1車位2,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,180.78,2,2,1,有,有,30550000,241643,坡道平面,76.08,5250000,,SQUQMLQJKHPFFCA68CA
內湖區,房地(土地+建物)+車位,臺北市內湖區潭美街91~120號,47.89,住,,,1081228,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990315,226.53,1,1,2,有,有,38700000,170838,坡道平面,32.29,0,,RPVNMLOJKHPFFCA08CA
中山區,房地(土地+建物)+車位,臺北市中山區植福路286巷31~60號,66.87,其他,,,1081225,土地1建物1車位3,七層,四十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031229,594.33,0,0,0,無,有,227080000,453738,坡道平面,113.7,9000000,,RPQSMLNKKHPFFCA08CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路428巷1~30號,13.45,住,,,1081208,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,113.71000000000001,2,1,1,有,有,18600000,163574,坡道平面,30.74,0,,RPQQMLRJKHPFFCA18CA
南港區,房地(土地+建物),臺北市南港區興中路28巷1~30號,6.67,商,,,1081225,土地1建物1車位0,五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011001,78.25,2,1,1,有,有,16570000,211757,,0.0,0,,RPUPMLLLJHPFFDA08CA
南港區,房地(土地+建物)+車位,臺北市南港區興中路28巷1~30號,7.06,商,,,1081209,土地1建物1車位1,三層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011001,128.97,2,2,1,有,有,17580000,136311,坡道平面,36.33,0,,RPPQMLNJKHPFFDA77CA
松山區,房地(土地+建物),臺北市松山區南京東路五段151~180號,10.76,商,,,1081230,土地2建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731106,130.89000000000001,3,2,2,有,有,27500000,210100,,0.0,0,含增建或未登記建物。;,RPXPMLOJKHPFFDA58CA
松山區,房地(土地+建物),臺北市松山區北寧路31~60號,15.69,住,,,1081216,土地3建物1車位0,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770701,142.97,3,2,2,有,無,40800000,285375,,0.0,0,,RPRNMLTJKHPFFDA28CA
北投區,房地(土地+建物),臺北市北投區知行路331~360號,9.81,住,,,1081231,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860122,66.28999999999999,1,1,1,有,有,7000000,105597,,0.0,0,,RPUOMLKLJHPFFEA97CA
大安區,房地(土地+建物)+車位,臺北市大安區安和路二段181~210號,24.59,住,,,1081124,土地3建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800105,284.28,4,2,3,有,有,69880000,245805,坡道平面,0.0,0,,RPRNMLSKKHPFFFA48CA
中山區,房地(土地+建物),臺北市中山區中山北路二段151~180號,6.35,商,,,1081215,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0951129,57.290000000000006,3,1,1,有,有,15000000,261826,,0.0,0,,RPSOMLTKJHPFFCA48DA
士林區,房地(土地+建物)+車位,臺北市士林區基河路31~60號,1.43,住,,,1090102,土地2建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871211,8.98,2,1,1,有,有,2200000,244989,升降機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLMLJHPFFEA18DA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段241~270號,35.61,住,,,1081225,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991104,180.18,3,2,2,有,有,21751000,120718,坡道平面,0.0,0,向政府機關承購之案件。;,RPQNMLOKKHPFFAA57DA
中山區,房地(土地+建物)+車位,臺北市中山區明水路451~480號,79.0,住,,,1090103,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951128,339.90999999999997,3,2,3,有,有,147000000,432467,坡道平面,84.88,0,,RPPRMLRJKHPFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街121~150號,14.08,住,,,1081225,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931222,116.85,2,2,1,有,有,25000000,213950,坡道平面,0.0,2400000,,RPRNMLMLJHPFFCA57CA
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段61~90號,19.26,商,,,1081129,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040522,182.60999999999999,4,2,2,有,有,38000000,208094,塔式車位,2.53,0,,RPQQMLRKJHPFFBA08CA
大同區,房地(土地+建物)+車位,臺北市大同區保安街1~30號,13.71,商,,,1081204,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010522,180.17000000000002,3,2,2,有,有,27500000,152634,坡道平面,0.0,0,本案車位面積無法概算。內含獨立產權車位，未包含在棟數內。,RPOOMLRKJHPFFBA67CA
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段271~300號,35.61,住,,,1081225,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991104,180.18,3,2,2,有,有,21503660,119345,坡道平面,0.0,0,向政府機關承購之案件。,RPSNMLLKKHPFFAA37CA
萬華區,房地(土地+建物)+車位,臺北市萬華區桂林路91~120號,10.1,商,,,1081230,土地1建物1車位1,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,175.86,3,2,2,有,無,30880000,197926,坡道平面,37.02,3400000,,RPRNMLTKJHPFFBA08CA
萬華區,房地(土地+建物)+車位,臺北市萬華區西藏路91~120號,40.47,住,,,1081225,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000908,189.85000000000002,3,2,2,有,有,27339000,144003,坡道平面,0.0,0,向政府機關承購之案件。;一向政府機關承購之案件。二土地及建物分次登記案件。,RPOOMLLKKHPFFBA17CA
萬華區,房地(土地+建物)+車位,臺北市萬華區萬大路423巷31~60號,40.52,住,,,1081217,土地4建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970103,189.3,3,2,2,有,有,21636000,114295,坡道平面,0.0,0,向政府機關承購之案件。;向政府機關承購之案件,RPQOMLLKKHPFFBA37CA
萬華區,房地(土地+建物)+車位,臺北市萬華區萬大路423巷31~60號,40.52,住,,,1081217,土地4建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970103,189.3,3,2,2,有,有,20872100,110259,坡道平面,0.0,0,向政府機關承購之案件。;向政府機關承購之案件,RPROMLLKKHPFFBA47CA
萬華區,房地(土地+建物)+車位,臺北市萬華區萬大路423巷31~60號,40.52,住,,,1081231,土地4建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970103,189.3,3,2,2,有,有,25088888,132535,坡道平面,0.0,0,向政府機關承購之案件。;向政府機關承購之案件,RPSOMLLKKHPFFBA57CA
萬華區,房地(土地+建物)+車位,臺北市萬華區青年路152巷1~30號,45.63,住,,,1081217,土地4建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970103,213.45,3,2,2,有,有,27320000,127993,坡道平面,0.0,0,向政府機關承購之案件。;向政府機關承購之案件,RPTOMLLKKHPFFBA67CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段31~60號,29.93,住,,,1081220,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961121,157.69,2,2,2,有,有,29000000,183905,坡道平面,39.47,0,含增建或未登記建物。;,RPSNMLKLJHPFFCA47CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段62巷1~30號,26.63,商,,,1081202,土地1建物1車位2,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,394.25,0,0,0,無,有,85250000,216233,坡道平面,66.66,0,,RPRSMLRKJHPFFCA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段60巷31~60號,34.79,住,,,1081220,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060407,253.51999999999998,3,2,2,有,有,51000000,201168,坡道平面,26.22,0,,RPUNMLMLJHPFFCA87CA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段151~180號,17.01,其他,,,1081223,土地1建物1車位1,十二層,二十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070223,239.03,0,0,0,無,有,56380000,255942,坡道平面,29.1,2650000,1.毛胚屋。,RPTOMLNJKHPFFCA87CA
北投區,房地(土地+建物),臺北市北投區文林北路1~30號,44.04,住,,,1081210,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021,191.22,3,2,2,有,有,33880000,177178,,0.0,0,,RPSNMLKLJHPFFEA67CA
士林區,房地(土地+建物)+車位,臺北市士林區重慶北路四段31~60號,29.69,住,,,1081225,土地2建物1車位4,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1041029,320.71000000000004,3,2,2,有,有,48000000,196581,坡道平面,98.41,4300000,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。雨遮不計價。,RPPOMLOJKHPFFEA77CA
大安區,房地(土地+建物)+車位,臺北市大安區復興南路一段107巷5弄1~30號,32.68,商,,,1081122,土地2建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051014,302.86,3,2,3,有,有,91800000,303110,坡道平面,61.58,0,含增建或未登記建物。;,RPRNMLMLJHPFFFA87CA
中山區,房地(土地+建物),臺北市中山區明水路541~570號,21.6,住,,,1081215,土地1建物1車位0,十一層，十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850530,92.39999999999999,1,3,2,有,有,20880000,225974,,0.0,0,含增建或未登記建物。,RPVRMLKLJHPFFCA28DA
大安區,房地(土地+建物)+車位,臺北市大安區安和路二段181巷1~30號,31.6,住,,,1081115,土地2建物1車位1,十六層，十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790123,347.92999999999995,5,2,4,有,有,60000000,172448,坡道平面,38.89,0,親友、員工或其他特殊關係間之交易。;,RPSOMLMKKHPFFFA08CA
